"","qID","sID","final_choice","tNo","cID","rating","terminate"
"3321",3,168,0,10,4,3,-1
"3322",3,169,0,1,4,2,0
"3323",3,169,0,2,4,3,0
"3324",3,169,0,3,1,-2,0
"3325",3,169,0,4,1,-1,0
"3326",3,169,0,5,4,3,0
"3327",3,169,0,6,1,-2,0
"3328",3,169,0,7,1,-2,0
"3329",3,169,0,8,1,-2,0
"3330",3,169,0,9,1,-2,0
"3331",3,169,0,10,4,1,-1
"3332",3,170,1,1,1,-3,0
"3333",3,170,1,2,4,3,0
"3334",3,170,1,3,4,3,0
"3335",3,170,1,4,4,2,1
"3336",3,171,1,1,4,3,0
"3337",3,171,1,2,4,3,0
"3338",3,171,1,3,1,-2,0
"3339",3,171,1,4,1,-2,0
"3340",3,171,1,5,1,-2,0
"3341",3,171,1,6,1,-1,0
"3342",3,171,1,7,4,3,0
"3343",3,171,1,8,4,1,1
"3344",3,172,0,1,1,-1,0
"3345",3,172,0,2,4,1,0
"3346",3,172,0,3,4,1,0
"3347",3,172,0,4,2,-1,0
"3348",3,172,0,5,3,0,0
"3349",3,172,0,6,2,-2,0
"3350",3,172,0,7,2,-2,0
"3351",3,172,0,8,3,0,0
"3352",3,172,0,9,4,1,0
"3353",3,172,0,10,4,1,0
"3354",3,172,0,11,3,0,0
"3355",3,172,0,12,3,0,0
"3356",3,172,0,13,3,0,0
"3357",3,172,0,14,3,0,0
"3358",3,172,0,15,3,0,0
"3359",3,172,0,16,3,0,0
"3360",3,172,0,17,3,0,0
"3361",3,172,0,18,3,0,0
"3362",3,172,0,19,3,0,0
"3363",3,172,0,20,3,0,-1
"3364",3,173,1,1,4,3,0
"3365",3,173,1,2,4,3,0
"3366",3,173,1,3,1,-3,0
"3367",3,173,1,4,1,-3,1
"3368",3,174,0,1,4,1,0
"3369",3,174,0,2,4,2,0
"3370",3,174,0,3,1,-2,0
"3371",3,174,0,4,1,-2,0
"3372",3,174,0,5,1,-2,0
"3373",3,174,0,6,4,1,0
"3374",3,174,0,7,1,-1,-1
"3375",3,175,0,1,4,3,0
"3376",3,175,0,2,4,3,0
"3377",3,175,0,3,4,3,0
"3378",3,175,0,4,4,3,0
"3379",3,175,0,5,4,3,0
"3380",3,175,0,6,4,3,-1
"3381",3,176,1,1,4,2,0
"3382",3,176,1,2,4,3,0
"3383",3,176,1,3,4,3,0
"3384",3,176,1,4,4,2,0
"3385",3,176,1,5,4,1,0
"3386",3,176,1,6,4,3,0
"3387",3,176,1,7,4,1,0
"3388",3,176,1,8,4,3,1
"3389",3,177,0,1,4,3,0
"3390",3,177,0,2,1,-3,0
"3391",3,177,0,3,1,-3,0
"3392",3,177,0,4,1,-3,0
"3393",3,177,0,5,4,3,0
"3394",3,177,0,6,4,3,-1
"3395",3,178,0,1,4,2,0
"3396",3,178,0,2,4,3,0
"3397",3,178,0,3,4,2,0
"3398",3,178,0,4,1,-2,0
"3399",3,178,0,5,1,-2,0
"3400",3,178,0,6,1,-2,0
"3401",3,178,0,7,4,2,0
"3402",3,178,0,8,4,3,0
"3403",3,178,0,9,4,2,-1
"3404",3,179,0,1,1,-2,0
"3405",3,179,0,2,4,1,0
"3406",3,179,0,3,4,1,0
"3407",3,179,0,4,4,2,0
"3408",3,179,0,5,4,2,0
"3409",3,179,0,6,1,-2,0
"3410",3,179,0,7,1,-2,0
"3411",3,179,0,8,1,-3,0
"3412",3,179,0,9,1,-3,-1
"3413",3,180,0,1,1,-3,0
"3414",3,180,0,2,4,2,0
"3415",3,180,0,3,4,3,0
"3416",3,180,0,4,1,-2,0
"3417",3,180,0,5,1,-2,0
"3418",3,180,0,6,4,1,0
"3419",3,180,0,7,4,2,0
"3420",3,180,0,8,1,-2,-1
"3421",3,181,1,1,4,3,0
"3422",3,181,1,2,4,2,0
"3423",3,181,1,3,1,-1,0
"3424",3,181,1,4,1,-2,0
"3425",3,181,1,5,4,2,0
"3426",3,181,1,6,4,2,0
"3427",3,181,1,7,4,2,1
"3428",3,182,1,1,4,3,0
"3429",3,182,1,2,4,3,0
"3430",3,182,1,3,4,3,0
"3431",3,182,1,4,4,3,0
"3432",3,182,1,5,4,2,0
"3433",3,182,1,6,1,-2,0
"3434",3,182,1,7,1,-3,0
"3435",3,182,1,8,1,-3,0
"3436",3,182,1,9,1,-3,0
"3437",3,182,1,10,1,-3,0
"3438",3,182,1,11,3,0,1
"3439",3,183,0,1,4,3,0
"3440",3,183,0,2,4,2,0
"3441",3,183,0,3,4,3,0
"3442",3,183,0,4,4,2,0
"3443",3,183,0,5,4,3,0
"3444",3,183,0,6,4,2,0
"3445",3,183,0,7,4,3,0
"3446",3,183,0,8,4,3,0
"3447",3,183,0,9,4,3,0
"3448",3,183,0,10,4,2,-1
"3449",3,184,1,1,4,3,0
"3450",3,184,1,2,4,2,0
"3451",3,184,1,3,4,3,0
"3452",3,184,1,4,4,2,0
"3453",3,184,1,5,4,3,0
"3454",3,184,1,6,1,-1,0
"3455",3,184,1,7,4,3,0
"3456",3,184,1,8,4,3,1
"3457",3,185,0,1,4,1,0
"3458",3,185,0,2,3,0,0
"3459",3,185,0,3,4,1,0
"3460",3,185,0,4,1,-3,0
"3461",3,185,0,5,1,-3,0
"3462",3,185,0,6,1,-3,-1
"3463",3,186,0,1,4,2,0
"3464",3,186,0,2,4,2,0
"3465",3,186,0,3,1,-2,0
"3466",3,186,0,4,1,-2,-1
"3467",3,187,0,1,4,2,0
"3468",3,187,0,2,4,2,0
"3469",3,187,0,3,1,-2,0
"3470",3,187,0,4,1,-3,0
"3471",3,187,0,5,1,-1,0
"3472",3,187,0,6,1,-2,0
"3473",3,187,0,7,1,-3,-1
"3474",3,188,0,1,4,2,0
"3475",3,188,0,2,4,2,0
"3476",3,188,0,3,1,-2,0
"3477",3,188,0,4,1,-2,0
"3478",3,188,0,5,1,-3,-1
"3479",3,189,1,1,2,-2,0
"3480",3,189,1,2,2,-2,1
"3481",3,190,1,1,4,3,0
"3482",3,190,1,2,4,3,0
"3483",3,190,1,3,1,-3,1
"3484",3,191,1,1,4,3,1
"3485",3,192,1,1,5,1,1
"3486",3,193,0,1,4,2,0
"3487",3,193,0,2,4,1,0
"3488",3,193,0,3,4,2,0
"3489",3,193,0,4,4,3,0
"3490",3,193,0,5,1,-3,0
"3491",3,193,0,6,1,-3,0
"3492",3,193,0,7,4,2,-1
"3493",3,194,1,1,4,1,0
"3494",3,194,1,2,4,1,0
"3495",3,194,1,3,4,3,0
"3496",3,194,1,4,1,-2,1
"3497",3,195,0,1,1,-2,0
"3498",3,195,0,2,4,3,0
"3499",3,195,0,3,4,2,0
"3500",3,195,0,4,1,-2,0
"3501",3,195,0,5,1,-3,0
"3502",3,195,0,6,4,3,0
"3503",3,195,0,7,1,-2,0
"3504",3,195,0,8,1,-2,-1
"3505",3,196,0,1,4,3,0
"3506",3,196,0,2,4,3,-1
"3507",3,197,1,1,4,3,0
"3508",3,197,1,2,1,-1,1
"3509",3,198,0,1,4,2,0
"3510",3,198,0,2,1,-2,0
"3511",3,198,0,3,1,-1,-1
"3512",3,199,0,1,4,1,0
"3513",3,199,0,2,1,-2,0
"3514",3,199,0,3,1,-3,-1
"3515",3,200,1,1,1,-3,0
"3516",3,200,1,2,4,2,0
"3517",3,200,1,3,4,3,0
"3518",3,200,1,4,4,3,1
"3519",3,201,0,1,1,-3,-1
"3520",3,202,1,1,4,2,0
"3521",3,202,1,2,4,2,0
"3522",3,202,1,3,4,2,0
"3523",3,202,1,4,4,2,0
"3524",3,202,1,5,4,2,0
"3525",3,202,1,6,4,2,0
"3526",3,202,1,7,4,2,0
"3527",3,202,1,8,4,2,1
"3528",3,203,0,1,1,-1,-1
"3529",3,204,1,1,4,3,0
"3530",3,204,1,2,4,3,0
"3531",3,204,1,3,4,3,1
"3532",3,205,1,1,5,2,0
"3533",3,205,1,2,4,3,0
"3534",3,205,1,3,3,0,0
"3535",3,205,1,4,4,1,0
"3536",3,205,1,5,4,2,0
"3537",3,205,1,6,1,-1,0
"3538",3,205,1,7,4,2,0
"3539",3,205,1,8,4,2,1
"3540",3,206,1,1,3,0,0
"3541",3,206,1,2,4,2,0
"3542",3,206,1,3,2,-2,0
"3543",3,206,1,4,4,2,0
"3544",3,206,1,5,4,3,0
"3545",3,206,1,6,4,3,1
"3546",3,207,1,1,4,3,0
"3547",3,207,1,2,4,3,1
"3548",3,208,0,1,1,-3,0
"3549",3,208,0,2,1,-3,0
"3550",3,208,0,3,1,-3,0
"3551",3,208,0,4,1,-3,-1
"3552",3,209,0,1,1,-2,0
"3553",3,209,0,2,1,-2,-1
"3554",3,210,0,1,1,-3,0
"3555",3,210,0,2,2,-3,-1
"3556",3,211,0,1,2,-3,0
"3557",3,211,0,2,1,-3,-1
"3558",3,212,0,1,2,-3,0
"3559",3,212,0,2,1,-1,0
"3560",3,212,0,3,1,-2,0
"3561",3,212,0,4,1,-3,-1
"3562",3,213,0,1,1,-3,0
"3563",3,213,0,2,4,2,0
"3564",3,213,0,3,1,-3,-1
"3565",3,214,0,1,2,-3,0
"3566",3,214,0,2,2,-3,0
"3567",3,214,0,3,2,-3,0
"3568",3,214,0,4,2,-3,-1
"3569",3,215,1,1,3,0,0
"3570",3,215,1,2,4,1,0
"3571",3,215,1,3,4,2,1
"3572",3,216,0,1,1,-3,0
"3573",3,216,0,2,1,-3,0
"3574",3,216,0,3,1,-3,0
"3575",3,216,0,4,1,-3,0
"3576",3,216,0,5,1,-3,0
"3577",3,216,0,6,4,2,-1
"3578",3,217,1,1,4,3,0
"3579",3,217,1,2,1,-3,0
"3580",3,217,1,3,4,3,0
"3581",3,217,1,4,1,-3,0
"3582",3,217,1,5,4,3,0
"3583",3,217,1,6,1,-3,0
"3584",3,217,1,7,4,3,1
"3585",3,218,1,1,4,3,0
"3586",3,218,1,2,4,2,0
"3587",3,218,1,3,4,2,0
"3588",3,218,1,4,4,2,0
"3589",3,218,1,5,1,-2,0
"3590",3,218,1,6,1,-2,0
"3591",3,218,1,7,1,-1,1
"3592",3,219,0,1,1,-3,0
"3593",3,219,0,2,1,-3,0
"3594",3,219,0,3,1,-3,-1
"3595",3,220,0,1,5,3,0
"3596",3,220,0,2,4,3,-1
"3597",3,221,0,1,1,-3,0
"3598",3,221,0,2,1,-3,0
"3599",3,221,0,3,1,-3,0
"3600",3,221,0,4,1,-3,0
"3601",3,221,0,5,1,-3,0
"3602",3,221,0,6,1,-1,-1
"3603",3,222,0,1,3,0,0
"3604",3,222,0,2,4,1,0
"3605",3,222,0,3,4,2,0
"3606",3,222,0,4,4,1,0
"3607",3,222,0,5,3,0,0
"3608",3,222,0,6,1,-1,0
"3609",3,222,0,7,1,-1,0
"3610",3,222,0,8,1,-2,0
"3611",3,222,0,9,1,-2,-1
"3612",3,223,1,1,4,1,0
"3613",3,223,1,2,4,2,0
"3614",3,223,1,3,4,2,0
"3615",3,223,1,4,4,2,0
"3616",3,223,1,5,4,2,1
"3617",3,224,0,1,4,3,0
"3618",3,224,0,2,4,3,0
"3619",3,224,0,3,4,3,0
"3620",3,224,0,4,4,3,0
"3621",3,224,0,5,4,3,-1
"3622",3,225,1,1,4,2,0
"3623",3,225,1,2,4,3,1
"3624",3,226,0,1,4,1,0
"3625",3,226,0,2,1,-3,0
"3626",3,226,0,3,1,-2,-1
"3627",3,227,0,1,4,3,0
"3628",3,227,0,2,2,-3,-1
"3629",3,228,1,1,4,2,0
"3630",3,228,1,2,4,2,0
"3631",3,228,1,3,4,2,1
"3632",3,229,0,1,1,-3,0
"3633",3,229,0,2,4,3,0
"3634",3,229,0,3,1,-3,0
"3635",3,229,0,4,1,-3,0
"3636",3,229,0,5,4,3,-1
"3637",3,230,1,1,4,3,0
"3638",3,230,1,2,3,0,0
"3639",3,230,1,3,4,3,0
"3640",3,230,1,4,1,-1,0
"3641",3,230,1,5,4,2,0
"3642",3,230,1,6,4,1,0
"3643",3,230,1,7,4,2,1
"3644",3,231,0,1,4,2,0
"3645",3,231,0,2,4,3,0
"3646",3,231,0,3,1,-3,0
"3647",3,231,0,4,2,-3,-1
"3648",3,232,0,1,4,3,0
"3649",3,232,0,2,1,-3,0
"3650",3,232,0,3,4,3,0
"3651",3,232,0,4,1,-3,-1
"3652",3,233,0,1,4,2,0
"3653",3,233,0,2,1,-2,0
"3654",3,233,0,3,1,-1,-1
"3655",3,234,0,1,1,-3,0
"3656",3,234,0,2,1,-3,0
"3657",3,234,0,3,1,-3,0
"3658",3,234,0,4,1,-3,0
"3659",3,234,0,5,1,-3,0
"3660",3,234,0,6,1,-3,0
"3661",3,234,0,7,1,-3,0
"3662",3,234,0,8,1,-3,0
"3663",3,234,0,9,1,-3,-1
"3664",3,235,1,1,4,2,0
"3665",3,235,1,2,1,-2,0
"3666",3,235,1,3,4,3,1
"3667",3,236,0,1,1,-3,0
"3668",3,236,0,2,1,-3,0
"3669",3,236,0,3,4,2,0
"3670",3,236,0,4,1,-2,0
"3671",3,236,0,5,4,3,0
"3672",3,236,0,6,4,2,0
"3673",3,236,0,7,1,-3,-1
"3674",3,237,0,1,1,-2,0
"3675",3,237,0,2,4,2,0
"3676",3,237,0,3,1,-2,0
"3677",3,237,0,4,1,-1,0
"3678",3,237,0,5,1,-3,-1
"3679",3,238,0,1,1,-3,0
"3680",3,238,0,2,4,2,0
"3681",3,238,0,3,4,1,0
"3682",3,238,0,4,4,2,-1
"3683",3,239,1,1,4,1,1
"3684",3,240,1,1,4,2,0
"3685",3,240,1,2,1,-1,0
"3686",3,240,1,3,4,2,1
"3687",3,241,0,1,3,0,0
"3688",3,241,0,2,1,-3,0
"3689",3,241,0,3,4,2,0
"3690",3,241,0,4,1,-2,0
"3691",3,241,0,5,4,3,0
"3692",3,241,0,6,4,1,0
"3693",3,241,0,7,1,-3,-1
"3694",3,242,0,1,1,-3,0
"3695",3,242,0,2,1,-1,0
"3696",3,242,0,3,1,-3,-1
"3697",3,243,1,1,4,3,0
"3698",3,243,1,2,4,1,1
"3699",3,244,1,1,4,3,0
"3700",3,244,1,2,4,3,0
"3701",3,244,1,3,4,3,0
"3702",3,244,1,4,1,-3,0
"3703",3,244,1,5,1,-3,0
"3704",3,244,1,6,1,-3,1
"3705",3,245,1,1,4,3,0
"3706",3,245,1,2,4,3,0
"3707",3,245,1,3,4,3,0
"3708",3,245,1,4,4,2,1
"3709",3,246,1,1,4,3,0
"3710",3,246,1,2,4,3,0
"3711",3,246,1,3,1,-3,0
"3712",3,246,1,4,1,-1,0
"3713",3,246,1,5,1,-2,0
"3714",3,246,1,6,4,3,0
"3715",3,246,1,7,4,2,0
"3716",3,246,1,8,4,2,1
"3717",3,247,0,1,4,3,0
"3718",3,247,0,2,4,3,0
"3719",3,247,0,3,1,-3,0
"3720",3,247,0,4,1,-3,-1
"3721",3,248,1,1,4,2,0
"3722",3,248,1,2,1,-3,0
"3723",3,248,1,3,4,3,0
"3724",3,248,1,4,4,3,1
"3725",3,249,1,1,5,3,0
"3726",3,249,1,2,4,3,0
"3727",3,249,1,3,4,3,0
"3728",3,249,1,4,4,1,0
"3729",3,249,1,5,4,3,0
"3730",3,249,1,6,4,2,1
"3731",3,250,0,1,3,0,0
"3732",3,250,0,2,1,-3,0
"3733",3,250,0,3,4,1,0
"3734",3,250,0,4,3,0,0
"3735",3,250,0,5,1,-1,0
"3736",3,250,0,6,1,-3,0
"3737",3,250,0,7,4,1,0
"3738",3,250,0,8,4,1,0
"3739",3,250,0,9,4,1,0
"3740",3,250,0,10,1,-1,0
"3741",3,250,0,11,3,0,0
"3742",3,250,0,12,3,0,0
"3743",3,250,0,13,3,0,0
"3744",3,250,0,14,3,0,0
"3745",3,250,0,15,3,0,0
"3746",3,250,0,16,3,0,0
"3747",3,250,0,17,3,0,0
"3748",3,250,0,18,3,0,0
"3749",3,250,0,19,3,0,0
"3750",3,250,0,20,3,0,-1
"3751",3,251,0,1,4,2,0
"3752",3,251,0,2,4,2,0
"3753",3,251,0,3,1,-2,0
"3754",3,251,0,4,1,-2,0
"3755",3,251,0,5,1,-2,0
"3756",3,251,0,6,2,-2,-1
"3757",3,252,1,1,1,-3,0
"3758",3,252,1,2,1,-2,0
"3759",3,252,1,3,4,2,0
"3760",3,252,1,4,4,3,1
"3761",3,253,1,1,4,2,0
"3762",3,253,1,2,4,2,1
"3763",3,254,0,1,1,-3,0
"3764",3,254,0,2,4,2,0
"3765",3,254,0,3,4,3,0
"3766",3,254,0,4,4,3,0
"3767",3,254,0,5,1,-2,0
"3768",3,254,0,6,1,-2,0
"3769",3,254,0,7,1,-3,0
"3770",3,254,0,8,4,1,0
"3771",3,254,0,9,1,-1,0
"3772",3,254,0,10,1,-2,0
"3773",3,254,0,11,1,-2,0
"3774",3,254,0,12,1,-1,-1
"3775",4,1,1,1,4,1,0
"3776",4,1,1,2,1,-3,0
"3777",4,1,1,3,4,3,0
"3778",4,1,1,4,1,-1,0
"3779",4,1,1,5,4,1,1
"3780",4,2,1,1,1,-3,0
"3781",4,2,1,2,3,0,0
"3782",4,2,1,3,3,0,0
"3783",4,2,1,4,1,-3,0
"3784",4,2,1,5,4,3,0
"3785",4,2,1,6,4,3,1
"3786",4,3,1,1,4,3,0
"3787",4,3,1,2,3,0,0
"3788",4,3,1,3,4,2,1
"3789",4,4,1,1,5,2,0
"3790",4,4,1,2,2,-2,1
"3791",4,5,1,1,4,3,0
"3792",4,5,1,2,5,2,0
"3793",4,5,1,3,4,2,0
"3794",4,5,1,4,4,1,0
"3795",4,5,1,5,4,2,0
"3796",4,5,1,6,4,1,1
"3797",4,6,1,1,4,2,0
"3798",4,6,1,2,5,3,0
"3799",4,6,1,3,4,3,0
"3800",4,6,1,4,4,2,0
"3801",4,6,1,5,4,2,1
"3802",4,7,1,1,5,2,0
"3803",4,7,1,2,5,3,0
"3804",4,7,1,3,2,-2,0
"3805",4,7,1,4,5,1,0
"3806",4,7,1,5,5,3,0
"3807",4,7,1,6,4,3,0
"3808",4,7,1,7,3,0,0
"3809",4,7,1,8,2,-2,1
"3810",4,8,0,1,3,0,0
"3811",4,8,0,2,2,-2,0
"3812",4,8,0,3,1,-2,0
"3813",4,8,0,4,1,-2,0
"3814",4,8,0,5,2,-3,-1
"3815",4,9,1,1,1,-1,0
"3816",4,9,1,2,4,1,0
"3817",4,9,1,3,4,3,0
"3818",4,9,1,4,4,3,0
"3819",4,9,1,5,4,3,0
"3820",4,9,1,6,1,-3,1
"3821",4,10,1,1,4,2,0
"3822",4,10,1,2,5,1,0
"3823",4,10,1,3,4,2,0
"3824",4,10,1,4,4,3,1
"3825",4,11,1,1,4,2,0
"3826",4,11,1,2,4,2,0
"3827",4,11,1,3,4,3,0
"3828",4,11,1,4,4,3,1
"3829",4,12,1,1,1,-1,0
"3830",4,12,1,2,5,2,0
"3831",4,12,1,3,4,2,1
"3832",4,13,1,1,4,2,0
"3833",4,13,1,2,3,0,0
"3834",4,13,1,3,3,0,1
"3835",4,14,0,1,4,2,0
"3836",4,14,0,2,2,-2,0
"3837",4,14,0,3,1,-3,0
"3838",4,14,0,4,4,2,0
"3839",4,14,0,5,3,0,0
"3840",4,14,0,6,3,0,0
"3841",4,14,0,7,3,0,0
"3842",4,14,0,8,1,-2,0
"3843",4,14,0,9,3,0,-1
"3844",4,15,0,1,3,0,0
"3845",4,15,0,2,1,-2,0
"3846",4,15,0,3,3,0,-1
"3847",4,16,0,1,3,0,0
"3848",4,16,0,2,2,-3,-1
"3849",4,17,1,1,1,-2,0
"3850",4,17,1,2,4,3,0
"3851",4,17,1,3,4,1,0
"3852",4,17,1,4,1,-1,1
"3853",4,18,0,1,4,2,0
"3854",4,18,0,2,4,3,0
"3855",4,18,0,3,4,3,0
"3856",4,18,0,4,5,3,-1
"3857",4,19,1,1,1,-1,0
"3858",4,19,1,2,4,3,0
"3859",4,19,1,3,3,0,0
"3860",4,19,1,4,1,-1,1
"3861",4,20,0,1,3,0,0
"3862",4,20,0,2,1,-3,0
"3863",4,20,0,3,1,-2,0
"3864",4,20,0,4,1,-2,-1
"3865",4,21,1,1,3,0,0
"3866",4,21,1,2,5,1,0
"3867",4,21,1,3,1,-1,1
"3868",4,22,1,1,4,3,0
"3869",4,22,1,2,4,2,0
"3870",4,22,1,3,4,1,0
"3871",4,22,1,4,4,2,1
"3872",4,23,1,1,4,1,0
"3873",4,23,1,2,1,-3,0
"3874",4,23,1,3,5,2,0
"3875",4,23,1,4,4,3,0
"3876",4,23,1,5,3,0,0
"3877",4,23,1,6,1,-1,1
"3878",4,24,0,1,1,-2,0
"3879",4,24,0,2,3,0,0
"3880",4,24,0,3,1,-2,0
"3881",4,24,0,4,4,1,0
"3882",4,24,0,5,3,0,0
"3883",4,24,0,6,1,-3,0
"3884",4,24,0,7,2,-3,-1
"3885",4,25,1,1,5,3,0
"3886",4,25,1,2,5,2,0
"3887",4,25,1,3,5,1,0
"3888",4,25,1,4,3,0,0
"3889",4,25,1,5,2,-2,0
"3890",4,25,1,6,2,-2,0
"3891",4,25,1,7,2,-1,0
"3892",4,25,1,8,2,-2,0
"3893",4,25,1,9,2,-1,0
"3894",4,25,1,10,2,-2,1
"3895",4,26,1,1,4,2,0
"3896",4,26,1,2,1,-2,0
"3897",4,26,1,3,1,-2,0
"3898",4,26,1,4,1,-2,0
"3899",4,26,1,5,4,3,0
"3900",4,26,1,6,1,-1,0
"3901",4,26,1,7,4,2,1
"3902",4,27,0,1,4,3,-1
"3903",4,28,1,1,4,3,0
"3904",4,28,1,2,5,1,0
"3905",4,28,1,3,5,1,0
"3906",4,28,1,4,4,2,0
"3907",4,28,1,5,2,-1,0
"3908",4,28,1,6,4,2,0
"3909",4,28,1,7,1,-1,1
"3910",4,29,0,1,3,0,0
"3911",4,29,0,2,5,1,0
"3912",4,29,0,3,1,-2,0
"3913",4,29,0,4,2,-2,0
"3914",4,29,0,5,1,-3,0
"3915",4,29,0,6,2,-3,-1
"3916",4,30,0,1,4,1,0
"3917",4,30,0,2,2,-3,0
"3918",4,30,0,3,1,-2,0
"3919",4,30,0,4,1,-3,-1
"3920",4,31,1,1,2,-1,0
"3921",4,31,1,2,5,1,0
"3922",4,31,1,3,4,2,0
"3923",4,31,1,4,1,-1,0
"3924",4,31,1,5,4,3,0
"3925",4,31,1,6,5,2,1
"3926",4,32,0,1,5,1,0
"3927",4,32,0,2,3,0,0
"3928",4,32,0,3,2,-1,0
"3929",4,32,0,4,3,0,0
"3930",4,32,0,5,3,0,0
"3931",4,32,0,6,2,-1,-1
"3932",4,33,0,1,4,3,0
"3933",4,33,0,2,4,3,0
"3934",4,33,0,3,4,3,0
"3935",4,33,0,4,4,3,0
"3936",4,33,0,5,4,3,0
"3937",4,33,0,6,3,0,-1
"3938",4,34,0,1,3,0,0
"3939",4,34,0,2,1,-3,0
"3940",4,34,0,3,1,-1,0
"3941",4,34,0,4,2,-2,0
"3942",4,34,0,5,3,0,0
"3943",4,34,0,6,1,-2,0
"3944",4,34,0,7,1,-2,0
"3945",4,34,0,8,1,-3,-1
"3946",4,35,0,1,5,3,0
"3947",4,35,0,2,4,2,0
"3948",4,35,0,3,5,1,-1
"3949",4,36,0,1,1,-2,0
"3950",4,36,0,2,1,-3,0
"3951",4,36,0,3,4,2,0
"3952",4,36,0,4,5,2,0
"3953",4,36,0,5,1,-2,-1
"3954",4,37,0,1,4,3,0
"3955",4,37,0,2,4,2,-1
"3956",4,38,0,1,1,-2,0
"3957",4,38,0,2,1,-3,0
"3958",4,38,0,3,3,0,0
"3959",4,38,0,4,3,0,0
"3960",4,38,0,5,2,-2,-1
"3961",4,39,0,1,2,-3,0
"3962",4,39,0,2,5,2,0
"3963",4,39,0,3,2,-3,0
"3964",4,39,0,4,2,-2,-1
"3965",4,40,0,1,1,-2,0
"3966",4,40,0,2,1,-3,0
"3967",4,40,0,3,3,0,-1
"3968",4,41,1,1,4,3,0
"3969",4,41,1,2,2,-3,0
"3970",4,41,1,3,1,-1,0
"3971",4,41,1,4,4,3,0
"3972",4,41,1,5,1,-1,1
"3973",4,42,1,1,3,0,0
"3974",4,42,1,2,1,-1,0
"3975",4,42,1,3,1,-1,0
"3976",4,42,1,4,1,-1,0
"3977",4,42,1,5,1,-1,0
"3978",4,42,1,6,4,3,0
"3979",4,42,1,7,1,-1,0
"3980",4,42,1,8,1,-2,0
"3981",4,42,1,9,1,-2,1
"3982",4,43,1,1,2,-3,0
"3983",4,43,1,2,5,2,1
"3984",4,44,0,1,1,-3,0
"3985",4,44,0,2,1,-3,0
"3986",4,44,0,3,1,-3,-1
"3987",4,45,1,1,2,-3,0
"3988",4,45,1,2,4,3,0
"3989",4,45,1,3,5,3,0
"3990",4,45,1,4,3,0,0
"3991",4,45,1,5,3,0,0
"3992",4,45,1,6,3,0,0
"3993",4,45,1,7,3,0,0
"3994",4,45,1,8,4,2,0
"3995",4,45,1,9,4,3,1
"3996",4,46,1,1,5,3,0
"3997",4,46,1,2,4,3,0
"3998",4,46,1,3,1,-2,0
"3999",4,46,1,4,5,2,0
"4000",4,46,1,5,4,3,1
"4001",4,47,1,1,1,-2,0
"4002",4,47,1,2,4,2,0
"4003",4,47,1,3,1,-2,0
"4004",4,47,1,4,3,0,0
"4005",4,47,1,5,1,-1,0
"4006",4,47,1,6,4,3,0
"4007",4,47,1,7,4,2,0
"4008",4,47,1,8,4,2,0
"4009",4,47,1,9,4,3,0
"4010",4,47,1,10,4,2,1
"4011",4,48,1,1,4,1,0
"4012",4,48,1,2,1,-2,0
"4013",4,48,1,3,5,2,0
"4014",4,48,1,4,1,-1,0
"4015",4,48,1,5,5,2,0
"4016",4,48,1,6,4,3,1
"4017",4,49,1,1,5,2,1
"4018",4,50,0,1,4,3,-1
"4019",4,51,1,1,4,2,0
"4020",4,51,1,2,4,3,0
"4021",4,51,1,3,4,1,0
"4022",4,51,1,4,4,2,0
"4023",4,51,1,5,4,2,0
"4024",4,51,1,6,4,3,1
"4025",4,52,1,1,4,2,0
"4026",4,52,1,2,5,2,0
"4027",4,52,1,3,5,3,1
"4028",4,53,1,1,1,-2,0
"4029",4,53,1,2,5,2,0
"4030",4,53,1,3,4,2,0
"4031",4,53,1,4,1,-2,1
"4032",4,54,0,1,2,-3,0
"4033",4,54,0,2,1,-3,0
"4034",4,54,0,3,1,-3,0
"4035",4,54,0,4,1,-3,-1
"4036",4,55,0,1,1,-3,-1
"4037",4,56,0,1,3,0,0
"4038",4,56,0,2,1,-2,0
"4039",4,56,0,3,1,-2,0
"4040",4,56,0,4,1,-2,0
"4041",4,56,0,5,2,-3,-1
"4042",4,57,0,1,2,-3,0
"4043",4,57,0,2,4,2,0
"4044",4,57,0,3,1,-1,-1
"4045",4,58,0,1,4,3,0
"4046",4,58,0,2,4,3,0
"4047",4,58,0,3,4,1,-1
"4048",4,59,1,1,4,1,0
"4049",4,59,1,2,4,1,0
"4050",4,59,1,3,1,-2,0
"4051",4,59,1,4,1,-3,0
"4052",4,59,1,5,4,1,0
"4053",4,59,1,6,4,3,0
"4054",4,59,1,7,4,3,1
"4055",4,60,1,1,4,2,0
"4056",4,60,1,2,4,3,0
"4057",4,60,1,3,4,3,0
"4058",4,60,1,4,4,2,1
"4059",4,61,0,1,5,3,0
"4060",4,61,0,2,4,3,-1
"4061",4,62,1,1,4,3,1
"4062",4,63,0,1,3,0,0
"4063",4,63,0,2,5,1,0
"4064",4,63,0,3,3,0,-1
"4065",4,64,1,1,3,0,0
"4066",4,64,1,2,5,1,1
"4067",4,65,1,1,4,3,0
"4068",4,65,1,2,2,-2,0
"4069",4,65,1,3,4,1,0
"4070",4,65,1,4,5,2,0
"4071",4,65,1,5,2,-2,0
"4072",4,65,1,6,4,3,1
"4073",4,66,1,1,5,3,0
"4074",4,66,1,2,5,1,0
"4075",4,66,1,3,2,-1,1
